Mouse_name,wfnjC8,Reward_size,30,Licks_per_reward,2,Reward_window,2,Track_length,4500,EnvA_duration,300,envA_initial_drop,30,envA_max_number_of_laps,100,envA_odor1,3,envA_odor2,1,envA_odor3,2,envA_odor4,1,EnvB_duration,300,envB_initial_drop,-1,envB_max_number_of_laps,100,envB_odor1,3,envB_odor2,5,envB_odor3,2,envB_odor4,5
Time,Valve,Lick,LickCount,Reward,RewardCount,Distance,TotalDistance,RewardWindow,InitialDrop,InitialDropCount,ImagingTrigger,TTLpulse,TTLtotalCount,LickRate,LapCount,Environment
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
6143,1,0,0,0,0,1333,1,0,0,0,0,0,61,0,0,1
6174,1,0,0,0,0,1335,1,0,0,0,0,0,61,0,0,1
6177,1,0,0,0,0,1333,1,0,0,0,0,0,61,0,0,1
6180,1,0,0,0,0,1336,1,0,0,0,0,0,61,0,0,1
6200,1,0,0,0,0,1336,1,0,0,0,0,0,61,0,0,1
6212,1,0,0,0,0,1338,1,0,0,0,0,0,61,0,0,1
6232,1,0,0,0,0,1339,1,0,0,0,0,62,62,0,0,1
6236,1,0,0,0,0,1341,1,0,0,0,0,0,62,0,0,1
6240,1,0,0,0,0,1339,1,0,0,0,0,0,62,0,0,1
6247,1,0,0,0,0,1341,1,0,0,0,0,0,62,0,0,1
6271,1,0,0,0,0,1344,1,0,0,0,0,0,62,0,0,1
6274,1,0,0,0,0,1341,1,0,0,0,0,0,62,0,0,1
6277,1,0,0,0,0,1344,1,0,0,0,0,0,62,0,0,1
6297,1,0,0,0,0,1347,1,0,0,0,0,0,62,0,0,1
6300,1,0,0,0,0,1346,1,0,0,0,0,0,62,0,0,1
6314,1,0,0,0,0,1348,1,0,0,0,0,0,62,0,0,1
6331,1,0,0,0,0,1349,1,0,0,0,0,63,63,0,0,1
6336,1,0,0,0,0,1351,1,0,0,0,0,0,63,0,0,1
6349,1,0,0,0,0,1353,1,0,0,0,0,0,63,0,0,1
6365,1,0,0,0,0,1356,1,0,0,0,0,0,63,0,0,1
6379,1,0,0,0,0,1359,1,0,0,0,0,0,63,0,0,1
6390,1,0,0,0,0,1361,1,0,0,0,0,0,63,0,0,1
6400,1,0,0,0,0,1362,1,0,0,0,0,0,63,0,0,1
6408,1,0,0,0,0,1364,1,0,0,0,0,0,63,0,0,1
6416,1,0,0,0,0,1367,1,0,0,0,0,0,63,0,0,1
6431,1,0,0,0,0,1369,1,0,0,0,0,0,63,0,0,1
6433,1,0,0,0,0,1370,1,0,0,0,0,64,64,0,0,1
6441,1,0,0,0,0,1372,1,0,0,0,0,0,64,0,0,1
6444,1,0,0,0,0,1375,1,0,0,0,0,0,64,0,0,1
6459,1,0,0,0,0,1378,1,0,0,0,0,0,64,0,0,1
6468,1,0,0,0,0,1380,1,0,0,0,0,0,64,0,0,1
6480,1,0,0,0,0,1383,1,0,0,0,0,0,64,0,0,1
6490,1,0,0,0,0,1385,1,0,0,0,0,0,64,0,0,1
6500,1,0,0,0,0,1387,1,0,0,0,0,0,64,0,0,1
6509,1,0,0,0,0,1390,1,0,0,0,0,0,64,0,0,1
6522,1,0,0,0,0,1392,1,0,0,0,0,0,64,0,0,1
6532,1,0,0,0,0,1393,1,0,0,0,0,65,65,0,0,1
6537,1,0,0,0,0,1395,1,0,0,0,0,0,65,0,0,1
6550,1,0,0,0,0,1397,1,0,0,0,0,0,65,0,0,1
6565,1,0,0,0,0,1400,1,0,0,0,0,0,65,0,0,1
6579,1,0,0,0,0,1402,1,0,0,0,0,0,65,0,0,1
6597,1,0,0,0,0,1405,1,0,0,0,0,0,65,0,0,1
6600,1,0,0,0,0,1405,1,0,0,0,0,0,65,0,0,1
6614,1,0,0,0,0,1408,1,0,0,0,0,0,65,0,0,1
6630,1,0,0,0,0,1410,1,0,0,0,0,0,65,0,0,1
6633,1,0,0,0,0,1409,1,0,0,0,0,66,66,0,0,1
6648,1,0,0,0,0,1413,1,0,0,0,0,0,66,0,0,1
6673,1,0,0,0,0,1415,1,0,0,0,0,0,66,0,0,1
6700,1,0,0,0,0,1416,1,0,0,0,0,0,66,0,0,1
6727,1,0,0,0,0,1419,1,0,0,0,0,0,66,0,0,1
6732,1,0,0,0,0,1418,1,0,0,0,0,67,67,0,0,1
6800,1,0,0,0,0,1420,1,0,0,0,0,0,67,0,0,1
6831,1,0,0,0,0,1420,1,0,0,0,0,68,68,0,0,1
6865,1,0,0,0,0,1423,1,0,0,0,0,0,68,0,0,1
6896,1,0,0,0,0,1425,1,0,0,0,0,0,68,0,0,1
6900,1,0,0,0,0,1424,1,0,0,0,0,0,68,0,0,1
6914,1,0,0,0,0,1427,1,0,0,0,0,0,68,0,0,1
6931,1,0,0,0,0,1427,1,0,0,0,0,69,69,0,0,1
6938,1,0,0,0,0,1429,1,0,0,0,0,0,69,0,0,1
6967,1,0,0,0,0,1432,1,0,0,0,0,0,69,0,0,1
6994,1,0,0,0,0,1434,1,0,0,0,0,0,69,0,0,1
7000,1,0,0,0,0,1432,1,0,0,0,0,0,69,0,0,1
7009,1,0,0,0,0,1435,1,0,0,0,0,0,69,0,0,1
7032,1,0,0,0,0,1436,1,0,0,0,0,70,70,0,0,1
7042,1,0,0,0,0,1437,1,0,0,0,0,0,70,0,0,1
7064,1,0,0,0,0,1440,1,0,0,0,0,0,70,0,0,1
7086,1,0,0,0,0,1442,1,0,0,0,0,0,70,0,0,1
7100,1,0,0,0,0,1445,1,0,0,0,0,0,70,0,0,1
7115,1,0,0,0,0,1448,1,0,0,0,0,0,70,0,0,1
7127,1,0,0,0,0,1450,1,0,0,0,0,0,70,0,0,1
7131,1,0,0,0,0,1449,1,0,0,0,0,71,71,0,0,1
7142,1,0,0,0,0,1453,1,0,0,0,0,0,71,0,0,1
7151,1,0,0,0,0,1455,1,0,0,0,0,0,71,0,0,1
7164,1,0,0,0,0,1458,1,0,0,0,0,0,71,0,0,1
7172,1,0,0,0,0,1461,1,0,0,0,0,0,71,0,0,1
7185,1,0,0,0,0,1463,1,0,0,0,0,0,71,0,0,1
7199,1,0,0,0,0,1466,1,0,0,0,0,0,71,0,0,1
7211,1,0,0,0,0,1468,1,0,0,0,0,0,71,0,0,1
7217,1,0,0,0,0,1471,1,0,0,0,0,0,71,0,0,1
7232,1,0,0,0,0,1473,1,0,0,0,0,72,72,0,0,1
7234,1,0,0,0,0,1474,1,0,0,0,0,0,72,0,0,1
7248,1,0,0,0,0,1476,1,0,0,0,0,0,72,0,0,1
7271,1,0,0,0,0,1479,1,0,0,0,0,0,72,0,0,1
7288,1,0,0,0,0,1481,1,0,0,0,0,0,72,0,0,1
7300,1,0,0,0,0,1482,1,0,0,0,0,0,72,0,0,1
7314,1,0,0,0,0,1484,1,0,0,0,0,0,72,0,0,1
7332,1,0,0,0,0,1486,1,0,0,0,0,73,73,0,0,1
7339,1,0,0,0,0,1487,1,0,0,0,0,0,73,0,0,1
7356,1,0,0,0,0,1489,1,0,0,0,0,0,73,0,0,1
7369,1,0,0,0,0,1492,1,0,0,0,0,0,73,0,0,1
7387,1,0,0,0,0,1495,1,0,0,0,0,0,73,0,0,1
7400,1,0,0,0,0,1496,1,0,0,0,0,0,73,0,0,1
7431,1,0,0,0,0,1495,1,0,0,0,0,74,74,0,0,1
7440,1,0,0,0,0,1498,1,0,0,0,0,0,74,0,0,1
7450,1,0,0,0,0,1502,1,0,0,0,0,0,74,0,0,1
7459,1,0,0,0,0,1504,1,0,0,0,0,0,74,0,0,1
7473,1,0,0,0,0,1507,1,0,0,0,0,0,74,0,0,1
7484,1,0,0,0,0,1509,1,0,0,0,0,0,74,0,0,1
7498,1,0,0,0,0,1512,1,0,0,0,0,0,74,0,0,1
7500,1,0,0,0,0,1511,1,0,0,0,0,0,74,0,0,1
7508,1,0,0,0,0,1514,1,0,0,0,0,0,74,0,0,1
7517,1,0,0,0,0,1516,1,0,0,0,0,0,74,0,0,1
7524,1,0,0,0,0,1519,1,0,0,0,0,0,74,0,0,1
7529,1,0,0,0,0,1521,1,0,0,0,0,0,74,0,0,1
7533,1,0,0,0,0,1523,1,0,0,0,0,75,75,0,0,1
7535,1,0,0,0,0,1524,1,0,0,0,0,0,75,0,0,1
7544,1,0,0,0,0,1527,1,0,0,0,0,0,75,0,0,1
7561,1,0,0,0,0,1529,1,0,0,0,0,0,75,0,0,1
7570,1,0,0,0,0,1532,1,0,0,0,0,0,75,0,0,1
7600,1,0,0,0,0,1531,1,0,0,0,0,0,75,0,0,1
7608,1,0,0,0,0,1534,1,0,0,0,0,0,75,0,0,1
7614,1,0,0,0,0,1536,1,0,0,0,0,0,75,0,0,1
7626,1,0,0,0,0,1539,1,0,0,0,0,0,75,0,0,1
7631,1,0,0,0,0,1539,1,0,0,0,0,76,76,0,0,1
7641,1,0,0,0,0,1542,1,0,0,0,0,0,76,0,0,1
7650,1,0,0,0,0,1544,1,0,0,0,0,0,76,0,0,1
7662,1,0,0,0,0,1547,1,0,0,0,0,0,76,0,0,1
7670,1,0,0,0,0,1549,1,0,0,0,0,0,76,0,0,1
7678,1,0,0,0,0,1552,1,0,0,0,0,0,76,0,0,1
7689,1,0,0,0,0,1554,1,0,0,0,0,0,76,0,0,1
7696,1,0,0,0,0,1557,1,0,0,0,0,0,76,0,0,1
7700,1,0,0,0,0,1558,1,0,0,0,0,0,76,0,0,1
7706,1,0,0,0,0,1561,1,0,0,0,0,0,76,0,0,1
7718,1,0,0,0,0,1563,1,0,0,0,0,0,76,0,0,1
7727,1,0,0,0,0,1566,1,0,0,0,0,0,76,0,0,1
7731,1,0,0,0,0,1567,1,0,0,0,0,77,77,0,0,1
7733,1,0,0,0,0,1568,1,0,0,0,0,0,77,0,0,1
7742,1,0,0,0,0,1571,1,0,0,0,0,0,77,0,0,1
7751,1,0,0,0,0,1573,1,0,0,0,0,0,77,0,0,1
7759,1,0,0,0,0,1576,1,0,0,0,0,0,77,0,0,1
7767,1,0,0,0,0,1578,1,0,0,0,0,0,77,0,0,1
7774,1,0,0,0,0,1581,1,0,0,0,0,0,77,0,0,1
7781,1,0,0,0,0,1583,1,0,0,0,0,0,77,0,0,1
7792,1,0,0,0,0,1587,1,0,0,0,0,0,77,0,0,1
7797,1,0,0,0,0,1589,1,0,0,0,0,0,77,0,0,1
7800,1,0,0,0,0,1590,1,0,0,0,0,0,77,0,0,1
7807,1,0,0,0,0,1592,1,0,0,0,0,0,77,0,0,1
7826,1,0,0,0,0,1595,1,0,0,0,0,0,77,0,0,1
7832,1,0,0,0,0,1596,1,0,0,0,0,78,78,0,0,1
7840,1,0,0,0,0,1597,1,0,0,0,0,0,78,0,0,1
7854,1,0,0,0,0,1600,1,0,0,0,0,0,78,0,0,1
7863,1,0,0,0,0,1603,1,0,0,0,0,0,78,0,0,1
7872,1,0,0,0,0,1606,1,0,0,0,0,0,78,0,0,1
7889,1,0,0,0,0,1608,1,0,0,0,0,0,78,0,0,1
7900,1,0,0,0,0,1610,1,0,0,0,0,0,78,0,0,1
7909,1,0,0,0,0,1613,1,0,0,0,0,0,78,0,0,1
7924,1,0,0,0,0,1615,1,0,0,0,0,0,78,0,0,1
7931,1,0,0,0,0,1617,1,0,0,0,0,79,79,0,0,1
7935,1,0,0,0,0,1618,1,0,0,0,0,0,79,0,0,1
7948,1,0,0,0,0,1620,1,0,0,0,0,0,79,0,0,1
7954,1,0,0,0,0,1623,1,0,0,0,0,0,79,0,0,1
7972,1,0,0,0,0,1625,1,0,0,0,0,0,79,0,0,1
7982,1,0,0,0,0,1628,1,0,0,0,0,0,79,0,0,1
7995,1,0,0,0,0,1631,1,0,0,0,0,0,79,0,0,1
8000,1,0,0,0,0,1632,1,0,0,0,0,0,79,0,0,1
8016,1,0,0,0,0,1634,1,0,0,0,0,0,79,0,0,1
8029,1,0,0,0,0,1637,1,0,0,0,0,0,79,0,0,1
8032,1,0,0,0,0,1637,1,0,0,0,0,80,80,0,0,1
8049,1,0,0,0,0,1639,1,0,0,0,0,0,80,0,0,1
8066,1,0,0,0,0,1642,1,0,0,0,0,0,80,0,0,1
8082,1,0,0,0,0,1644,1,0,0,0,0,0,80,0,0,1
8100,1,0,0,0,0,1645,1,0,0,0,0,0,80,0,0,1
8122,1,0,0,0,0,1648,1,0,0,0,0,0,80,0,0,1
8131,1,0,0,0,0,1648,1,0,0,0,0,81,81,0,0,1
8187,1,0,0,0,0,1650,1,0,0,0,0,0,81,0,0,1
8200,1,0,0,0,0,1650,1,0,0,0,0,0,81,0,0,1
8231,1,0,0,0,0,1651,1,0,0,0,0,82,82,0,0,1
8249,1,0,0,0,0,1653,1,0,0,0,0,0,82,0,0,1
8300,1,0,0,0,0,1652,1,0,0,0,0,0,82,0,0,1
8331,1,0,0,0,0,1651,1,0,0,0,0,83,83,0,0,1
8343,1,0,0,0,0,1650,1,0,0,0,0,0,83,0,0,1
8400,1,0,0,0,0,1649,1,0,0,0,0,0,83,0,0,1
8431,1,0,0,0,0,1648,1,0,0,0,0,84,84,0,0,1
8500,1,0,0,0,0,1648,1,0,0,0,0,0,84,0,0,1
8531,1,0,0,0,0,1650,1,0,0,0,0,85,85,0,0,1
8535,1,0,0,0,0,1650,1,0,0,0,0,0,85,0,0,1
8564,1,0,0,0,0,1653,1,0,0,0,0,0,85,0,0,1
8582,1,0,0,0,0,1655,1,0,0,0,0,0,85,0,0,1
8599,1,0,0,0,0,1658,1,0,0,0,0,0,85,0,0,1
8613,1,0,0,0,0,1660,1,0,0,0,0,0,85,0,0,1
8626,1,0,0,0,0,1663,1,0,0,0,0,0,85,0,0,1
8630,1,0,0,0,0,1663,1,0,0,0,0,86,86,0,0,1
8640,1,0,0,0,0,1665,1,0,0,0,0,0,86,0,0,1
8651,1,0,0,0,0,1668,1,0,0,0,0,0,86,0,0,1
8661,1,0,0,0,0,1671,1,0,0,0,0,0,86,0,0,1
8676,1,0,0,0,0,1673,1,0,0,0,0,0,86,0,0,1
8684,1,0,0,0,0,1676,1,0,0,0,0,0,86,0,0,1
8700,1,0,0,0,0,1678,1,0,0,0,0,0,86,0,0,1
8712,1,0,0,0,0,1681,1,0,0,0,0,0,86,0,0,1
8729,1,0,0,0,0,1683,1,0,0,0,0,0,86,0,0,1
8731,1,0,0,0,0,1683,1,0,0,0,0,87,87,0,0,1
8738,1,0,0,0,0,1686,1,0,0,0,0,0,87,0,0,1
8749,1,0,0,0,0,1688,1,0,0,0,0,0,87,0,0,1
8764,1,0,0,0,0,1691,1,0,0,0,0,0,87,0,0,1
8774,1,0,0,0,0,1693,1,0,0,0,0,0,87,0,0,1
8787,1,0,0,0,0,1696,1,0,0,0,0,0,87,0,0,1
8796,1,0,0,0,0,1699,1,0,0,0,0,0,87,0,0,1
8800,1,0,0,0,0,1699,1,0,0,0,0,0,87,0,0,1
8808,1,0,0,0,0,1702,1,0,0,0,0,0,87,0,0,1
8818,1,0,0,0,0,1704,1,0,0,0,0,0,87,0,0,1
8828,1,0,0,0,0,1707,1,0,0,0,0,0,87,0,0,1
8831,1,0,0,0,0,1707,1,0,0,0,0,88,88,0,0,1
8837,1,0,0,0,0,1710,1,0,0,0,0,0,88,0,0,1
8845,1,0,0,0,0,1712,1,0,0,0,0,0,88,0,0,1
8850,1,0,0,0,0,1715,1,0,0,0,0,0,88,0,0,1
8859,1,0,0,0,0,1718,1,0,0,0,0,0,88,0,0,1
8868,1,0,0,0,0,1720,1,0,0,0,0,0,88,0,0,1
8875,1,0,0,0,0,1723,1,0,0,0,0,0,88,0,0,1
8878,1,0,0,0,0,1726,1,0,0,0,0,0,88,0,0,1
8891,1,0,0,0,0,1728,1,0,0,0,0,0,88,0,0,1
8896,1,0,0,0,0,1731,1,0,0,0,0,0,88,0,0,1
8900,1,0,0,0,0,1733,1,0,0,0,0,0,88,0,0,1
8912,1,0,0,0,0,1735,1,0,0,0,0,0,88,0,0,1
8916,1,0,0,0,0,1738,1,0,0,0,0,0,88,0,0,1
8921,1,0,0,0,0,1741,1,0,0,0,0,0,88,0,0,1
8930,1,0,0,0,0,1742,1,0,0,0,0,89,89,0,0,1
8936,1,0,0,0,0,1744,1,0,0,0,0,0,89,0,0,1
8942,1,0,0,0,0,1746,1,0,0,0,0,0,89,0,0,1
8948,1,0,0,0,0,1749,1,0,0,0,0,0,89,0,0,1
8957,1,0,0,0,0,1751,1,0,0,0,0,0,89,0,0,1
8968,1,0,0,0,0,1754,1,0,0,0,0,0,89,0,0,1
8977,1,0,0,0,0,1756,1,0,0,0,0,0,89,0,0,1
8985,1,0,0,0,0,1759,1,0,0,0,0,0,89,0,0,1
8996,1,0,0,0,0,1761,1,0,0,0,0,0,89,0,0,1
9000,1,0,0,0,0,1762,1,0,0,0,0,0,89,0,0,1
9006,1,0,0,0,0,1765,1,0,0,0,0,0,89,0,0,1
9013,1,0,0,0,0,1767,1,0,0,0,0,0,89,0,0,1
9024,1,0,0,0,0,1770,1,0,0,0,0,0,89,0,0,1
9030,1,0,0,0,0,1772,1,0,0,0,0,0,89,0,0,1
9033,1,0,0,0,0,1773,1,0,0,0,0,90,90,0,0,1
9039,1,0,0,0,0,1775,1,0,0,0,0,0,90,0,0,1
9048,1,0,0,0,0,1777,1,0,0,0,0,0,90,0,0,1
9055,1,0,0,0,0,1780,1,0,0,0,0,0,90,0,0,1
9064,1,0,0,0,0,1782,1,0,0,0,0,0,90,0,0,1
9072,1,0,0,0,0,1785,1,0,0,0,0,0,90,0,0,1
9076,1,0,0,0,0,1787,1,0,0,0,0,0,90,0,0,1
9081,1,0,0,0,0,1790,1,0,0,0,0,0,90,0,0,1
9098,1,0,0,0,0,1793,1,0,0,0,0,0,90,0,0,1
9100,1,0,0,0,0,1794,1,0,0,0,0,0,90,0,0,1
9105,1,0,0,0,0,1796,1,0,0,0,0,0,90,0,0,1
9111,1,0,0,0,0,1799,1,0,0,0,0,0,90,0,0,1
9121,1,0,0,0,0,1801,1,0,0,0,0,0,90,0,0,1
9128,1,0,0,0,0,1804,1,0,0,0,0,0,90,0,0,1
9130,1,0,0,0,0,1804,1,0,0,0,0,91,91,0,0,1
9134,1,0,0,0,0,1807,1,0,0,0,0,0,91,0,0,1
9139,1,0,0,0,0,1809,1,0,0,0,0,0,91,0,0,1
9147,1,0,0,0,0,1812,1,0,0,0,0,0,91,0,0,1
9163,1,0,0,0,0,1814,1,0,0,0,0,0,91,0,0,1
9168,1,0,0,0,0,1817,1,0,0,0,0,0,91,0,0,1
9175,1,0,0,0,0,1819,1,0,0,0,0,0,91,0,0,1
9186,1,0,0,0,0,1822,1,0,0,0,0,0,91,0,0,1
9197,1,0,0,0,0,1825,1,0,0,0,0,0,91,0,0,1
9200,1,0,0,0,0,1825,1,0,0,0,0,0,91,0,0,1
9206,1,0,0,0,0,1827,1,0,0,0,0,0,91,0,0,1
9216,1,0,0,0,0,1830,1,0,0,0,0,0,91,0,0,1
9225,1,0,0,0,0,1833,1,0,0,0,0,0,91,0,0,1
9230,1,0,0,0,0,1834,1,0,0,0,0,92,92,0,0,1
9234,1,0,0,0,0,1835,1,0,0,0,0,0,92,0,0,1
9245,1,0,0,0,0,1838,1,0,0,0,0,0,92,0,0,1
9254,1,0,0,0,0,1840,1,0,0,0,0,0,92,0,0,1
9266,1,0,0,0,0,1843,1,0,0,0,0,0,92,0,0,1
9275,1,0,0,0,0,1846,1,0,0,0,0,0,92,0,0,1
9281,1,0,0,0,0,1848,1,0,0,0,0,0,92,0,0,1
9286,1,0,0,0,0,1851,1,0,0,0,0,0,92,0,0,1
9292,1,0,0,0,0,1854,1,0,0,0,0,0,92,0,0,1
9300,1,0,0,0,0,1854,1,0,0,0,0,0,92,0,0,1
9312,1,0,0,0,0,1857,1,0,0,0,0,0,92,0,0,1
9316,1,0,0,0,0,1859,1,0,0,0,0,0,92,0,0,1
9323,1,0,0,0,0,1862,1,0,0,0,0,0,92,0,0,1
9327,1,0,0,0,0,1864,1,0,0,0,0,0,92,0,0,1
9331,1,0,0,0,0,1866,1,0,0,0,0,93,93,0,0,1
9333,1,0,0,0,0,1867,1,0,0,0,0,0,93,0,0,1
9341,1,0,0,0,0,1869,1,0,0,0,0,0,93,0,0,1
9356,1,0,0,0,0,1872,1,0,0,0,0,0,93,0,0,1
9362,1,0,0,0,0,1875,1,0,0,0,0,0,93,0,0,1
9368,1,0,0,0,0,1877,1,0,0,0,0,0,93,0,0,1
9373,1,0,0,0,0,1880,1,0,0,0,0,0,93,0,0,1
9378,1,0,0,0,0,1882,1,0,0,0,0,0,93,0,0,1
9389,1,0,0,0,0,1885,1,0,0,0,0,0,93,0,0,1
9399,1,0,0,0,0,1887,1,0,0,0,0,0,93,0,0,1
9410,1,0,0,0,0,1890,1,0,0,0,0,0,93,0,0,1
9417,1,0,0,0,0,1892,1,0,0,0,0,0,93,0,0,1
9424,1,0,0,0,0,1895,1,0,0,0,0,0,93,0,0,1
9430,1,0,0,0,0,1897,1,0,0,0,0,94,94,0,0,1
9434,1,0,0,0,0,1897,1,0,0,0,0,0,94,0,0,1
9442,1,0,0,0,0,1900,1,0,0,0,0,0,94,0,0,1
9448,1,0,0,0,0,1902,1,0,0,0,0,0,94,0,0,1
9457,1,0,0,0,0,1905,1,0,0,0,0,0,94,0,0,1
9470,1,0,0,0,0,1908,1,0,0,0,0,0,94,0,0,1
9478,1,0,0,0,0,1910,1,0,0,0,0,0,94,0,0,1
9483,1,0,0,0,0,1913,1,0,0,0,0,0,94,0,0,1
9491,1,0,0,0,0,1915,1,0,0,0,0,0,94,0,0,1
9496,1,0,0,0,0,1918,1,0,0,0,0,0,94,0,0,1
9500,1,0,0,0,0,1917,1,0,0,0,0,0,94,0,0,1
9507,1,0,0,0,0,1920,1,0,0,0,0,0,94,0,0,1
9515,1,0,0,0,0,1922,1,0,0,0,0,0,94,0,0,1
9520,1,0,0,0,0,1925,1,0,0,0,0,0,94,0,0,1
9524,1,0,0,0,0,1927,1,0,0,0,0,0,94,0,0,1
9530,1,0,0,0,0,1928,1,0,0,0,0,95,95,0,0,1
9533,1,0,0,0,0,1930,1,0,0,0,0,0,95,0,0,1
9543,1,0,0,0,0,1932,1,0,0,0,0,0,95,0,0,1
9545,1,0,0,0,0,1935,1,0,0,0,0,0,95,0,0,1
9556,1,0,0,0,0,1937,1,0,0,0,0,0,95,0,0,1
9561,1,0,0,0,0,1940,1,0,0,0,0,0,95,0,0,1
9571,1,0,0,0,0,1943,1,0,0,0,0,0,95,0,0,1
9590,1,0,0,0,0,1946,1,0,0,0,0,0,95,0,0,1
9596,1,0,0,0,0,1948,1,0,0,0,0,0,95,0,0,1
9600,1,0,0,0,0,1951,1,0,0,0,0,0,95,0,0,1
9604,1,0,0,0,0,1954,1,0,0,0,0,0,95,0,0,1
9609,1,0,0,0,0,1956,1,0,0,0,0,0,95,0,0,1
9622,1,0,0,0,0,1959,1,0,0,0,0,0,95,0,0,1
9630,1,0,0,0,0,1962,1,0,0,0,0,96,96,0,0,1
9630,1,0,0,0,0,1962,1,0,0,0,0,0,96,0,0,1
9641,1,0,0,0,0,1964,1,0,0,0,0,0,96,0,0,1
9648,1,0,0,0,0,1967,1,0,0,0,0,0,96,0,0,1
9660,1,0,0,0,0,1970,1,0,0,0,0,0,96,0,0,1
9668,1,0,0,0,0,1972,1,0,0,0,0,0,96,0,0,1
9679,1,0,0,0,0,1975,1,0,0,0,0,0,96,0,0,1
9688,1,0,0,0,0,1977,1,0,0,0,0,0,96,0,0,1
9693,1,0,0,0,0,1980,1,0,0,0,0,0,96,0,0,1
9700,1,0,0,0,0,1980,1,0,0,0,0,0,96,0,0,1
9707,1,0,0,0,0,1983,1,0,0,0,0,0,96,0,0,1
9714,1,0,0,0,0,1985,1,0,0,0,0,0,96,0,0,1
9725,1,0,0,0,0,1988,1,0,0,0,0,0,96,0,0,1
9730,1,0,0,0,0,1989,1,0,0,0,0,97,97,0,0,1
9734,1,0,0,0,0,1991,1,0,0,0,0,0,97,0,0,1
9739,1,0,0,0,0,1993,1,0,0,0,0,0,97,0,0,1
9750,1,0,0,0,0,1996,1,0,0,0,0,0,97,0,0,1
9758,1,0,0,0,0,1999,1,0,0,0,0,0,97,0,0,1
9765,0,0,0,0,0,2001,2,0,0,0,0,0,97,0,0,1
9768,0,0,0,0,0,2002,2,0,0,0,0,0,97,0,0,1
9775,0,0,0,0,0,2005,2,0,0,0,0,0,97,0,0,1
9784,0,0,0,0,0,2007,2,0,0,0,0,0,97,0,0,1
9792,0,0,0,0,0,2010,2,0,0,0,0,0,97,0,0,1
9800,0,0,0,0,0,2012,2,0,0,0,0,0,97,0,0,1
9815,0,0,0,0,0,2014,2,0,0,0,0,0,97,0,0,1
9821,0,0,0,0,0,2017,2,0,0,0,0,0,97,0,0,1
9827,0,0,0,0,0,2020,2,0,0,0,0,0,97,0,0,1
9830,0,0,0,0,0,2021,2,0,0,0,0,98,98,0,0,1
9833,0,0,0,0,0,2023,2,0,0,0,0,0,98,0,0,1
9841,0,0,0,0,0,2025,2,0,0,0,0,0,98,0,0,1
9849,0,0,0,0,0,2028,2,0,0,0,0,0,98,0,0,1
9855,0,0,0,0,0,2031,2,0,0,0,0,0,98,0,0,1
9870,0,0,0,0,0,2034,2,0,0,0,0,0,98,0,0,1
9880,0,0,0,0,0,2037,2,0,0,0,0,0,98,0,0,1
9887,0,0,0,0,0,2039,2,0,0,0,0,0,98,0,0,1
9898,0,0,0,0,0,2042,2,0,0,0,0,0,98,0,0,1
9904,0,0,0,0,0,2044,2,0,0,0,0,0,98,0,0,1
9913,0,0,0,0,0,2047,2,0,0,0,0,0,98,0,0,1
9926,0,0,0,0,0,2051,2,0,0,0,0,0,98,0,0,1
9930,0,0,0,0,0,2052,2,0,0,0,0,99,99,0,0,1
9934,0,0,0,0,0,2053,2,0,0,0,0,0,99,0,0,1
9948,0,0,0,0,0,2056,2,0,0,0,0,0,99,0,0,1
9958,0,0,0,0,0,2058,2,0,0,0,0,0,99,0,0,1
9965,0,0,0,0,0,2061,2,0,0,0,0,0,99,0,0,1
9970,0,0,0,0,0,2063,2,0,0,0,0,0,99,0,0,1
9978,0,0,0,0,0,2066,2,0,0,0,0,0,99,0,0,1
9987,0,0,0,0,0,2069,2,0,0,0,0,0,99,0,0,1
9995,0,0,0,0,0,2071,2,0,0,0,0,0,99,0,0,1
10000,0,0,0,0,0,2075,2,0,0,0,0,0,99,0,0,1
10017,0,0,0,0,0,2078,2,0,0,0,0,0,99,0,0,1
10025,0,0,0,0,0,2080,2,0,0,0,0,0,99,0,0,1
10030,0,0,0,0,0,2082,2,0,0,0,0,100,100,0,0,1
10032,0,0,0,0,0,2083,2,0,0,0,0,0,100,0,0,1
10045,0,0,0,0,0,2085,2,0,0,0,0,0,100,0,0,1
10052,0,0,0,0,0,2088,2,0,0,0,0,0,100,0,0,1
10066,0,0,0,0,0,2091,2,0,0,0,0,0,100,0,0,1
10074,0,0,0,0,0,2093,2,0,0,0,0,0,100,0,0,1
10077,0,0,0,0,0,2096,2,0,0,0,0,0,100,0,0,1
10093,0,0,0,0,0,2098,2,0,0,0,0,0,100,0,0,1
10100,0,0,0,0,0,2099,2,0,0,0,0,0,100,0,0,1
10108,0,0,0,0,0,2101,2,0,0,0,0,0,100,0,0,1
10123,0,0,0,0,0,2104,2,0,0,0,0,0,100,0,0,1
10129,0,0,0,0,0,2105,2,0,0,0,0,101,101,0,0,1
10135,0,0,0,0,0,2106,2,0,0,0,0,0,101,0,0,1
10147,0,0,0,0,0,2109,2,0,0,0,0,0,101,0,0,1
10157,0,0,0,0,0,2112,2,0,0,0,0,0,101,0,0,1
10169,0,0,0,0,0,2114,2,0,0,0,0,0,101,0,0,1
